SMILES	hitc
C=CCOC(=O)c1ccccc1C(=O)OCC=C	1
C=O	1
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C	1
CC(=O)C(C)=CC1C(C)=CCCC1(C)C	1
CC(=O)C1=C(C)C2CC3(C1)C(C)CCC3C2(C)C	1
CC(=O)OC(C)(C)C1CC=C(C)CC1	1
CC(=O)OCC(COC(C)=O)OC(C)=O	1
CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1	1
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1	1
CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1	1
CC(C)(C)c1ccc(N)cc1	1
CC(C)(C)c1cccc(O)c1	1
CC(C)(C)c1ccccc1O	1
CC(C)(O)C#N	1
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1	1
CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C	1
CC(C)=CCCC(C)=CCCC(C)=CCO	1
CC(C)C1=CC2=CCC3C(C)(C(=O)O)CCCC3(C)C2CC1	1
CC(C)OC(=O)c1ccccc1C(=O)OC(C)C	1
CC(C)c1ccc(C(=O)N=C(N)N)cc1S(C)(=O)=O	1
CC(C)c1ccc(O)c(C(C)C)c1	1
CC(C)c1ccc(O)cc1	1
CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1	1
CC1(C)C(=O)NC(=O)N1CO	1
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C	1
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1	1
CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1	1
CC1=CCC(=C(C)C)CC1	1
CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1	1
CCC(C)(C)C1CCC(=O)CC1	1
CCC(C)(C)C1CCC(O)CC1	1
CCC(C)(C)c1ccc(O)c(C(C)(C)CC)c1	1
CCC=CCC=CCC=CCCCCCCCC(=O)O	1
CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC	1
CCCCCC(=O)OC1(C(C)=O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C	1
CCCCCCC(=O)OCC	1
CCCCCCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl	1
CCCCCCCCCCCCCCCCCCOS(=O)(=O)O	1
CCCCCCCCCCCCCCCC[N+](C)(C)C	1
CCCCCCCCCCCCN	1
CCCCCCCCCCCCOCCOS(=O)(=O)O	1
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC	1
CCCCCCc1ccc(N)cc1	1
CCCCCOC(=O)c1ccccc1C(=O)OCCCCC	1
CCCCCc1ccc(N)cc1	1
CCCCN(CC)C(=O)SCCC	1
CCCCOc1ccc(N)cc1	1
CCCC[Sn](CCCC)(CCCC)OC(=O)c1ccccc1	1
CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-]	1
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-]	1
CCCc1ccc(O)cc1	1
CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1	1
CCOC(=O)CC(=O)OCC	1
CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C	1
CCOP(=S)(OCC)SCCSCC	1
CCc1ccc(O)cc1	1
CCc1cccc(CC)c1N	1
CN(C)C(=O)C1(N2CCCCC2)CCN(CCC2(c3ccc(Cl)c(Cl)c3)CN(C(=O)c3ccccc3)CCO2)CC1	1
CN(C)CCCN(C)CCCN(C)C	1
CN(CC(CC[N+]12CCC(C3CCCCC3)(CC1)CC2)c1ccc(Cl)c(Cl)c1)C(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1	1
CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3	1
COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O	1
COC(=O)C1(C)CCCC2(C)C3CCC(C(C)C)=CC3=CCC12	1
COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C2=NCCS2)c1CC(C)C	1
COCCl	1
CON=C(C(=O)OC)c1ccccc1COc1ccccc1C	1
COP(=S)(OC)Oc1ccc(SC)c(C)c1	1
COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2OCC(F)(F)F)n1	1
COc1ccc(O)c(C(C)(C)C)c1	1
Cc1cc(Cc2ccc(N)c(C)c2)ccc1N	1
Cc1ccc(C(C)(C)C)c(O)c1	1
Cc1ccc(C(C)C)c(O)c1	1
Cc1ccc([N+](=O)[O-])c(C)c1	1
Cc1cccc([N+](=O)[O-])c1	1
Cc1ccccc1COC1CC2(C(C)C)CCC1(C)O2	1
ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl	1
ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl	1
ClC1=C(Cl)C2(Cl)C3C4OC4C(Cl)C3C1(Cl)C2(Cl)Cl	1
N#Cc1ccc(C2CCCc3cncn32)cc1	1
NC(=O)N(O)C1C=CC(Oc2cccc(Oc3ccc(F)cc3)c2)C1	1
NCc1cccc(C2CCN(C(=O)c3ccc(C#Cc4ccccc4F)o3)CC2)c1	1
Nc1ccc(Cc2ccc(N)cc2)cc1	1
Nc1ccc(N)cc1	1
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1	1
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	1
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	1
O=C(O)C=Cc1ccccc1	1
O=C(O)CN(CC(=O)O)CC(=O)O	1
O=C(O)c1ccccc1C(c1ccc(O)cc1)c1ccc(O)cc1	1
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12	1
O=C(c1ccccc1)C1CCCCC1	1
O=C(c1ccccc1)c1ccccc1	1
O=C1CCC(C2CCCCC2)CC1	1
O=Cc1ccccc1O	1
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1	1
O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl	1
OCC=Cc1ccccc1	1
Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1	1
Oc1ccc(Cl)cc1	1
Oc1ccc(Cl)cc1Cl	1
c1ccc(C(OC2CCCN(CCc3ccc4c(c3)OCO4)C2)c2ccccc2)cc1	1
c1ccc(Cc2ccccc2)cc1	1
c1ccc(Nc2ccccc2)cc1	1
c1ccc2c(c1)Nc1ccccc1S2	1
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1	1
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC	1
COP(=O)(OC)C(O)C(Cl)(Cl)Cl	1
O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21	1
O=S1(=O)OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21	1
BrCc1cccc(Oc2ccccc2)c1	1
Brc1c2ccccc2cc2ccccc12	1
Brc1cc(Br)cc(Br)c1	1
C#CC(Cc1ccc(O)cc1)c1ccc(O)cc1	1
C#CC(c1ccc(O)cc1)C(C#C)c1ccc(O)cc1	1
C#CC1(O)C=CC2C3CCC4=CC(=O)CCC4C3CCC21CC	1
C#CC1(O)CCC2C3C(C)CC4=C(CCC(=O)C4)C3CCC21C	1
C#CC1(O)CCC2C3CCC4=C(CCC(=O)C4)C3CCC21C	1
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C	1
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C=CC21CC	1
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3C(=C)CC21CC	1
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC	1
C#CC1(O)CCC2C3CCC4=CC(N=O)CCC4C3CCC21CC	1
C#CC1(O)CCC2C3CCC4=CCCCC4C3C(=C)CC21CC	1
C#CC1(O)CCC2C3CCC4=CCCCC4C3CCC21C	1
C#CC1(O)CCC2C3CCC4=Cc5oncc5CC4(C)C3CCC21C	1
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3C(OC)CC21C	1
C#CC1(O)CCC2C3CCc4cc(OC5CCCC5)ccc4C3CCC21C	1
C#CC1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC	1
C#CC1(OC(=O)CCCCCC)CCC2C3CCC4=CC(=O)CCC4C3CCC21C	1
C#CC1(OC(C)=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C	1
C#CC1(OC(C)=O)CCC2C3CCC4=CC(N=O)CCC4C3CCC21CC	1
C#CC1(OC(C)=O)CCC2C3CCC4=CC(OC(C)=O)CCC4C3CCC21C	1
C#CC[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O	1
C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C	1
C#C[C@]1(O)CCC2C3CC=C4C[C@@H](O)CC[C@]4(C=C)C3CC[C@@]21C	1
C#C[C@]1(O)CC[C@H]2[C@@H]3CC=C4C=C(C)CC[C@]4(C=C)[C@H]3CC[C@@]21C	1
C#C[C@]1(O)CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C=C)[C@H]3CC[C@@]21C	1
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C	1
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC	1
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C	1
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C	1
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C	1
C#C[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O	1
C#Cc1ccc(C(=O)c2sc3cc(O)ccc3c2-c2ccc(F)cc2)cc1	1
C(=C(c1ccccc1)c1ccccc1)c1ccccc1	1
C/C(=C\c1ccc(O)cc1)c1ccc(O)cc1	1
C/C(=N\Nc1ccc(I)cn1)c1ccc2c(c1)[C@@H]1C=CC[C@@H]1[C@H](c1cc3c(cc1Br)OCO3)N2	1
C/C(=N\O)c1cc(-c2ccc(O)c(F)c2)ccc1O	1
C/C(=N\O)c1cc(-c2ccc(O)cc2)ccc1O	1
C/C=C/[C@]12CC[C@H](O)CC1=CCC1C3CC[C@H](O)[C@@]3(C)CCC12	1
C/C=C\[C@]12CC[C@H](O)CC1=CCC1C3CC[C@H](O)[C@@]3(C)CCC12	1
C/C=C\[C@]12CC[C@H](O)CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12	1
C1=Cc2ccccc2C1	1
C=C(C)C(=O)OCCOc1ccc(C(C)(C)c2ccc(OCCOC(=O)C(=C)C)cc2)cc1	1
C=C(C)C(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)C(=C)C)cc2)cc1	1
C=C1C=C2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@@]2(C)CC1	1
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1	1
C=CC(=O)OCC(CC)(COC(=O)C=C)COC(=O)C=C	1
C=CC(=O)OCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C	1
C=CC(=O)OCCCCCCOC(=O)C=C	1
C=CC(=O)OCCOC(=O)C=C	1
C=CC(=O)OCCOc1ccc(C(C)(C)c2ccc(OCCOC(=O)C=C)cc2)cc1	1
C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1	1
C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)C(CCC(=O)O)=C4C)c(C)c3C=C	1
C=CCC(=O)O	1
C=CCC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C=CC21C	1
C=CCC1(O)CCC2C3CCC4=CCCCC4C3CCC21C	1
C=CCCl	1
C=CCOc1ccc(CC(=O)O)cc1Cl	1
C=CC[C@@H]1C2=CC[C@@H]3[C@H](CC[C@]4(C)[C@@H](O)CC[C@@H]34)[C@@]2(C=C)CC[C@@H]1O	1
C=CC[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O	1
C=CCc1ccc(OC(C)=O)c(OC)c1	1
C=C[C@H]1C[C@]2(C)[C@@H](O)CC[C@H]2[C@@H]2CCc3cc(O)ccc3[C@H]21	1
C=C[C@]12CCC(=C)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12	1
C=C[C@]12CCC(=O)C=C1CCC1C2CC[C@@]2(C)C1CC[C@@H]2O	1
C=C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12	1
C=C[C@]12CCC(C)=CC1=CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O	1
C=C[C@]12CCC(C)=CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12	1
C=C[C@]12CCC(CC)=CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12	1
C=C[C@]12CCC(Cl)=CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12	1
C=C[C@]12CCC(c3ccccc3)=CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12	1
C=C[C@]12CC[C@@](C)(O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12	1
C=C[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O	1
C=C[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@]2(C)O	1
C=C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O	1
C=C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12	1
C=C[C@]12CC[C@](C)(O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12	1
CC#CC(Cc1ccc(O)cc1)c1ccc(O)cc1	1
CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C	1
CC#C[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O	1
CC(=O)C(Cc1ccc(O)cc1)c1ccc(O)cc1	1
CC(=O)C1(C(C)=O)Cc2ccc([C@]3(O)CC[C@H]4[C@@H]5CCc6cc(O)ccc6[C@H]5CC[C@@]43C)cc2C1	1
CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C	1
CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	1
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C	1
CC(=O)N1C(C)(C)CC(=C(c2ccc(O)cc2)c2ccc(O)cc2)CC1(C)C	1
CC(=O)OC(C)C	1
CC(=O)OC1CC(C)CCC1C(C)C	1
CC(=O)OC1CCC2(C)C(=CCC3C4CCC(=O)C4(C)CCC32)C1	1
CC(=O)OC1CCC2C3CCC4=CC(=O)CCC4=C3C=CC12C	1
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3cccs3)C2SC1	1
CC(=O)O[Pb](c1ccccc1)(c1ccccc1)c1ccccc1	1
CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C	1
CC(=O)Oc1ccc2c(c1)CCC1C2CCC2(C)C(O)CCC12	1
CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@@H]21	1
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C	1
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	1
CC(=O)c1cc(-c2cc3ccc(O)cc3s2)ccc1O	1
CC(=O)c1cc(I)c2c(c1)[C@@H]1C=CC[C@@H]1[C@H](c1cc3c(cc1Br)OCO3)N2	1
CC(=O)c1ccc(O)cc1Br	1
CC(=O)c1ccc2c(c1)[C@@H]1C=CC[C@@H]1[C@H](c1cc3c(cc1Br)OCO3)N2	1
CC(C#N)(Cc1ccc(O)cc1)c1ccc(O)cc1	1
CC(C)(C)CC(C)(C)c1ccccc1O	1
CC(C)(C)Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O	1
CC(C)(C)OC(=O)c1ccc(O)cc1	1
CC(C)(C)OC(=O)c1cccc(N)c1	1
CC(C)(C)c1cc(/C=C/C=C/c2cc(O)cc(O)c2)ccc1O	1
CC(C)(C)c1cc(/C=C/c2ccc(O)cc2)ccc1O	1
CC(C)(C)c1cc(CCC(=O)OCC(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O	1
CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1	1
CC(C)(C)c1ccc(OC(=O)c2ccccc2O)cc1	1
CC(C)(C)c1ccc(S)cc1	1
CC(C)(C1CCC(O)CC1)C1CCC(O)CC1	1
CC(C)(Cc1ccc(O)cc1)c1ccc(O)cc1	1
CC(C)(NC(=O)C(Br)C(C)(C)C)c1ccccc1	1
CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1	1
CC(C)(SC(=O)N1CCCCC1)c1ccccc1	1
CC(C)(c1cc(Cl)c(O)c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1	1
CC(C)(c1ccccc1)c1ccc(O)c(C(C)(C)c2ccccc2)c1	1
CC(C)=CCCC(C)=CC=CC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)C=CC=C(C)CCC=C(C)C	1
CC(C)=CCc1c(O)cc(O)c2c1OC(c1ccc(O)cc1)CC2=O	1
CC(C)C(=O)OCC(C)(C)C(OC(=O)C(C)C)C(C)C	1
CC(C)C(OC(=O)c1ccccc1)C(C)(C)COC(=O)c1ccccc1	1
CC(C)C1=CC=CC(=O)C(=O)C1	1
CC(C)CC(C)(c1ccc(O)cc1)c1ccc(O)cc1	1
CC(C)CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C	1
CC(C)CCCCCCc1ccc(O)cc1	1
CC(C)CCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O	1
CC(C)CCn1cc(-c2ccc(O)cc2)c(=O)c2ccc(O)cc21	1
CC(C)COC(=O)c1ccc(O)cc1	1
CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C	1
CC(C)COc1ccc2c(=O)c(-c3ccc(O)cc3)coc2c1	1
CC(C)Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O	1
CC(C)N(Cc1ccccc1)C(=O)C(C)(C)C	1
CC(C)NNC(=O)c1ccncc1	1
CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1	1
CC(C)OC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1	1
CC(C)OC(=O)c1ccc(O)cc1	1
CC(C)Oc1ccc2c(=O)c(-c3ccc(O)cc3)coc2c1	1
CC(C)[C@@H](COc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1)N1CCCC1	1
CC(C)[C@@H](Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1	1
CC(C)[C@H](COc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1)N1CCCC1	1
CC(C)c1cc(-c2ccc(OCC(=O)O)c(C(C)C)c2)ccc1OCCN(C)C	1
CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc(O)cc2C1=O	1
CC(C=CC=C(C)C=CC1=C(C)C(=O)CCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)C(=O)CCC1(C)C	1
CC(CCC(=O)O)(c1ccc(O)cc1)c1ccc(O)cc1	1
CC(COCC(C)OC(=O)c1ccccc1)OC(=O)c1ccccc1	1
CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1	1
CC(Cc1ccc(O)cc1)c1ccc(O)cc1	1
CC(O)(CC(=O)CCCc1ccc(O)cc1)c1ccccc1	1
CC(O)(CC(=O)CCCc1ccccc1)c1ccccc1	1
CC(O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C	1
CC(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1	1
CC(c1ccc(O)cc1)c1ccc(O)cc1	1
CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1	1
CC/C(=C(\c1ccc(O)cc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1	1
CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1	1
CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1	1
CC/C(=C(\c1ccccc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1	1
CC/C(=C(\c1ccccc1)c1ccc(OCC[N+](C)(C)C(C)C)cc1)c1ccccc1	1
CC/C(=C\c1ccc(O)cc1)c1ccc(O)cc1	1
CC/C=C\[C@]12CC[C@H](O)CC1=CCC1C3CC[C@H](O)[C@@]3(C)CCC12	1
CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCC1	1
CC1(C)C=Cc2c(ccc3c(=O)c(-c4ccc(O)cc4)coc23)O1	1
CC1(C)CN=C(NN=C(C=Cc2ccc(C(F)(F)F)cc2)C=Cc2ccc(C(F)(F)F)cc2)NC1	1
CC1(C)CNC(=NN=C(/C=C/c2ccc(C(F)(F)F)cc2)/C=C/c2ccc(C(F)(F)F)cc2)NC1	1
CC1(C)CNC(=NN=C(C=Cc2ccc(C(F)(F)F)cc2)C=Cc2ccc(C(F)(F)F)cc2)NC1	1
CC1(C)Oc2cc(O)cc(O)c2N=C1c1ccc(O)c(Br)c1	1
CC1(C)Oc2cc(O)ccc2N=C1c1ccc(O)cc1	1
CC1(C)[C@H]2CC[C@@]3(C2)C(C)(C)CC(=C(c2ccc(O)cc2)c2ccc(O)cc2)C[C@]13C	1
CC1(c2ccccc2)CC(CCCc2ccc(O)cc2)=NO1	1
CC1(c2ccccc2)CC(CCCc2ccccc2)=NO1	1
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO	1
CC12C=CC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O	1
CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F	1
CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2O	1
CC12C=CCC1C1CCC3CC(=O)CCC3(C)C1CC2	1
CC12CC(C=O)C(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O	1
CC12CCC(=O)C(Cl)=C1CCC1C2CCC2(C)C(O)CCC12	1
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12	1
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)CCc3ccccc3)CCC12	1
CC12CCC(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O	1
CC12CCC(C1)C(C)(C)C2=C(c1ccc(O)cc1)c1ccc(O)cc1	1
CC12CCC(CC1=C(c1ccc(O)cc1)c1ccc(O)cc1)C2(C)C	1
CC12CCC(O)CC1=CCC1C2CCC2(C)C(O)CCC12	1
CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2O	1
CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O	1
CC12CCC3C(CCC4=CC(=O)C=CC43C)C1CCC(=O)O2	1
CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O	1
CC12CCC3C(CCC4C(=O)C(=O)CCC43C)C1CCC2=O	1
CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2O	1
CC12CCC3C(CCC4CC5SC5CC43C)C1CCC2O	1
CC12CCC3C4CCC(=O)C(=O)C4CCC3C1CCC2OC(=O)CCC1CCCC1	1
CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2O	1
CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2OC(=O)CCc1ccccc1	1
CC12CCC3c4cc(O)c(O)cc4CCC3C1CCC2O	1
CC12CCC3c4ccc(O)c(O)c4CCC3C1CCC2O	1
CC12CCC3c4ccc(O)cc4C(O)CC3C1CCC2O	1
CC12CCC3c4ccc(O)cc4CCC3C1CC(=O)C2O	1
CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2=O	1
CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC(=O)CCC1CCCC1	1
CC12CCC3c4ccc(O)cc4CCC3C1CCC2OP(=O)(O)O	1
CC12CCC3c4ccc(OC(=O)N(CCCl)CCCl)cc4CCC3C1CCC2O	1
CC12CCC3c4ccc(OC(=O)N(CCCl)CCCl)cc4CCC3C1CCC2OP(=O)(O)O	1
CC12CCC3c4ccc(OC(=O)c5ccccc5)cc4CCC3C1CCC2O	1
CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O	1
CC12CCC3c4ccccc4CCC3C1CCC2=O	1
CC12CCC3c4ccccc4CCC3C1CCC2O	1
CC12CCCC1C1CCC3CC(O)CCC3(C)C1CC2	1
CC12CCCC1C1CCc3cc(O)ccc3C1CC2	1
CC12CCc3c(ccc4cc(O)ccc34)C1CCC2=O	1
CC12Cc3nonc3CC1CCC1C2CCC2(C)C1CCC2(C)O	1
CC1=CC2=CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@@]2(C)CC1	1
CC1C2CC(CC2C2CCCC(O)C2)C1(C)C	1
CC1CCC(C(C)C)C(OC(=O)c2ccccc2N)C1	1
CC1CCCC(=O)CCCC=Cc2cc(O)cc(O)c2C(=O)O1	1
CC1CCCC(=O)CCCCCc2cc(O)cc(O)c2C(=O)O1	1
CC1CCCC(O)CCCCCc2cc(O)cc(O)c2C(=O)O1	1
CC1CCN(CCOc2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3cccc(O)c3)cc2)CC1	1
CC1C[C@H](C)C2(CC[C@H]3[C@@H]4CCc5cc(O)ccc5[C@H]4CC[C@@]32C)O1	1
CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O	1
